ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
183.71807730617,0.111628659026245,20.6823,19.1319,18.50692,18.22995,18.11651,1237648704577208600,364943055494604800,STAR,G2,sdss,324,51666,551,163.122121724506,0.733513436006452,19.83171,18.41599,17.8565,17.62234,17.564,1237648722297094400,2712467493686896600,STAR,F9,segue1,2409,54210,635,0.9077894532548673,-0.7777083955677677
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,146.298391971178,1.06593225650945,20.48461,19.37891,18.88765,18.6631,18.58328,1237648722826559700,4308957575318053e3,STAR,F3/F5V (30743),boss,3827,55565,504,0.9566073723236931,-0.31704817742775954
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,222.635214290176,-1.07780062284919,19.09693,18.09605,17.7913,17.69559,17.63931,1237648702983635e3,3275256101209139e3,STAR,F5,segue1,2909,54653,48,0.9967480288238204,1.2270579655157527
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,128.715217824873,54.2930911648196,18.41681,17.22578,16.81316,16.66587,16.64802,1237651535483306e3,2624589843618883600,STAR,G2,segue1,2331,53742,426,0.9929609232678178,0.7693174264956801
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,118.813843428576,0.816289732384435,19.37626,18.44925,18.11671,17.98385,17.96071,1237648722277696300,8389230127406359e3,STAR,F2V (33256),boss,7451,56739,545,0.9724283526145471,-0.044126623253146
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,121.148032944725,0.664254042325994,17.6417,16.23243,15.72242,15.55374,15.49152,1237648722278679e3,8389344751493554e3,STAR,K0IV (191026),boss,7451,56739,962,0.9222335687183184,-0.6725102569796453
166.635168076666,-0.878224883123377,21.0641,18.59718,17.53441,17.13069,16.91208,1237648720151118e3,313071399356885e3,STAR,K5,sdss,278,51900,259,150.868713837882,2.24447650221908,19.37084,17.02712,16.04041,15.69527,15.47291,1237651753997566200,3551239295035613e3,STAR,K5,segue2,3154,54821,549,0.9189947095393228,-0.6976355439998406
183.216044895339,0.200613869852646,20.93703,19.14316,18.37123,18.02899,17.81776,1237648704577011700,364927937209722900,STAR,K3,sdss,324,51666,496,150.974422669923,2.55611358056191,20.14847,18.42469,17.68809,17.40276,17.23272,1237651754534502700,3551252489175146500,STAR,K3,segue2,3154,54821,597,0.5182043114377656,-1.890470409912869
169.689125964165,-0.751985424559135,21.16707,19.12651,18.16441,17.7687,17.54568,1237674649387335700,314131604853254140,STAR,K5,sdss,279,51984,20,143.108482894438,-0.531854936886246,19.55129,17.44185,16.56106,16.23122,16.07847,1237648720677699800,8391351635259924e3,STAR,K3V (32147),boss,7453,56749,71,0.9106761350776592,-0.7580072990943122
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,211.469685557104,66.0761495233866,17.42606,16.25285,16.12738,16.13834,16.19507,1237651539790594e3,5.6081968292851917e+17,STAR,F5,sdss,498,51984,442,0.9889239191375315,0.5000716931319957
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,222.860650501116,-0.785329620721437,17.84366,16.3761,15.77057,15.53896,15.42234,1237648703520637e3,3275245380970768400,STAR,F9,segue1,2909,54653,9,0.9282178517367975,-0.6233237633035197
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,193.175520705651,-0.325666557771624,18.9485,17.72439,17.71582,17.7704,17.7945,1237648704044466400,329974737826506750,STAR,A0,sdss,293,51689,313,0.9984361101719209,1.6604460785130046
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,54.3768709068508,-6.31112956430715,19.14791,17.91471,17.40503,17.18506,17.05907,1237649962993975300,2308203167982053400,STAR,F9,segue1,2050,53401,394,0.9955488322278628,1.0410878354144568
196.101849607203,-0.444708421162051,20.73649,18.85913,18.01939,17.65881,17.47367,1237648720700899600,331091571745253400,STAR,K3,sdss,294,51986,280,183.216044895339,0.200613869852646,20.93703,19.14316,18.37123,18.02899,17.81776,1237648704577011700,364927937209722900,STAR,K3,sdss,324,51666,496,0.9629389058919102,-0.22187549978630705
171.008954194236,-3.28710459464048,19.61253,17.07463,15.78872,15.22087,14.93711,1237650369404273e3,367125597970786300,STAR,K7,sdss,326,52375,299,184.16260380985,0.176889567075977,22.41921,19.65889,18.4191,17.89149,17.58994,1237648704577405e3,364964221093439500,STAR,K7,sdss,324,51666,628,0.96160180507257,-0.24323600800554437
178.68478273149,0.444158880283378,21.27404,18.79899,17.51697,16.99073,16.69448,1237674651001880800,319896343629817860,STAR,K7,sdss,284,51943,512,11.3382685847764,15.4452476508765,20.74578,18.09497,16.84882,16.34383,16.0628,1237649920574751e3,2134847290131638300,STAR,K7,segue1,1896,53242,513,0.991224599013156,0.6384329507859146
177.895876719101,-0.948862726619474,21.84246,19.57861,18.3961,17.87057,17.78709,1237648720156098800,3.1981497976936243e+17,STAR,K7,sdss,284,51943,216,119.520828901835,1.08797511618951,20.77047,18.34306,17.20155,16.74327,16.51923,1237648722814894600,8389253217150542e3,STAR,K5Ve (118100),boss,7451,56739,629,0.9604780522171802,-0.26063157283234634
146.028619869579,0.556983475894607,21.97586,19.37706,18.28957,17.81773,17.61061,1237650796756795600,299618870061197300,STAR,K5,sdss,266,51630,471,113.755806582181,38.5891966667739,22.30653,19.80497,18.75651,18.30001,17.95925,1237651496291074600,485362397142345700,STAR,K5,sdss,431,51877,362,0.932466353174331,-0.5859466719106697
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,246.08493940066,1.17414161190044,18.78055,17.26691,16.68871,16.4583,16.32949,1237648675606823400,4.0993947495329997e+17,STAR,F9,sdss,364,52000,407,0.9594768818641531,-0.2757260789282057
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,198.270623480934,0.700048495142045,19.71026,18.76923,18.52322,18.43719,18.39935,1237648722312495e3,8394940440843887e3,STAR,F0IV (81937),boss,7456,56727,839,0.9820698458237321,0.21319935182729807
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,180.330724450878,1.25302990002468,18.79246,17.28016,16.71107,16.50684,16.42748,1237648722841501700,3284350710010898400,STAR,F9,segue1,2917,54556,366,0.9967839292684297,1.2336327067123694
209.186758071689,-0.730731007358434,20.56523,18.81012,18.08654,17.65666,17.65707,1.2376487035146079e+18,338953079145654300,STAR,K3,sdss,301,51942,208,130.223714019767,51.7118655864621,21.4472,19.85038,19.13947,18.79472,18.62131,1237651191894638800,8211291487792505e3,STAR,K0V (10780),boss,7293,56741,376,0.8598821804698952,-1.0401556276943966
315.756315682292,-7.50987702363121,18.72568,17.4085,16.85883,17.00032,16.56271,1237652598489088e3,717249129545230300,STAR,F9,sdss,637,52174,185,145.744664758347,59.6494865999445,18.68449,17.24563,16.73085,16.961,16.4604,1237651191899750400,510162157422274560,STAR,F9,sdss,453,51915,471,0.9952087441826524,0.9974513069997916
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,221.005710946174,0.109521247837495,16.76971,15.76044,15.59329,15.55638,15.58101,1237648704593527e3,3275352033598662700,STAR,A0,segue1,2909,54653,397,0.9988925346149169,1.8646431179299796
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,220.523555465528,-0.167359752811625,20.15339,19.21762,18.83301,18.68555,18.62224,1237648721248452900,4528548460631138300,STAR,F3/F5V (30743),boss,4022,55352,651,0.97172145124025,-0.05930788831055597
178.893313482473,-0.600517509240428,18.29249,17.03704,16.80255,16.7162,16.69708,1237648720693362700,319786667344947200,STAR,F5,sdss,284,51943,113,124.962680978706,0.733736658695347,19.60188,18.51687,18.28276,18.20509,18.18484,1237648722280383e3,2338662671194286e3,STAR,F5,segue1,2077,53846,613,0.9868931178903256,0.3999210525344912
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,59.6730282513696,-6.43054600898585,19.40447,18.35312,17.95407,17.78433,17.74459,1237649961922461700,8166208759875478e3,STAR,F3/F5V (30743),boss,7253,56598,206,0.9864164269425915,0.37865539718011915
177.211438672668,0.594303626993171,17.64142,16.54497,16.50964,16.52354,16.58748,1237671140407705600,3.1880342934024397e+17,STAR,A0,sdss,283,51959,632,253.645231235241,41.737984308722,20.06604,18.86332,18.91171,18.9439,19.06243,1237651715337879800,3705380656746963e3,STAR,A0,segue2,3291,54939,160,0.9970683775819332,1.2884747061911186
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,142.925310866241,1.63211912135527,19.16049,18.15531,17.79048,17.65499,17.59969,1237651753457222e3,5339100466335687e3,STAR,F3/F5V (30743),boss,4742,55660,302,0.9675496201804579,-0.1419295227265158
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,203.420353850941,65.7962704914163,19.18262,18.20677,17.96374,17.86001,17.84178,1237651538178670600,2769740786311391e3,STAR,F5,segue1,2460,54616,98,0.9912544694583526,0.6404580009778515
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,169.897520561078,-0.528064940113717,17.07886,16.14677,15.77444,15.61557,15.5875,1237648720689430500,314143424603252740,STAR,F5,sdss,279,51984,63,0.9903398138651126,0.581368752844981
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,225.085803196386,-0.452893876926818,19.6542,18.65495,18.2878,18.18407,18.13151,1237648720713613600,3731247767822115e3,STAR,F5,segue2,3314,54970,56,0.9951790468541666,0.9937887463378934
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,131.566777384423,53.0617550410979,20.28434,18.80908,18.2191,18.02009,17.93699,1237651252023198e3,5806497366157533e3,STAR,K0V (10780),boss,5157,55923,842,0.8775601955021772,-0.9548154834359178
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,27.5039821608725,14.3155602264256,18.41673,16.85853,16.30577,16.10274,16.09005,1237649954406858800,2137110635119405e3,STAR,F9,segue1,1898,53260,555,0.9999702233109483,4.003195806494444
177.7774159225,-0.932742262224673,22.38503,19.6858,18.24022,17.45091,17.01614,1237648720156033300,319815254647269400,STAR,M1,sdss,284,51943,217,27.7164110420732,14.308066281112,20.60951,18.08438,16.65437,15.87416,15.44551,1237649954406924500,2137119706090334200,STAR,M0,segue1,1898,53260,588,0.9849499838827552,0.31759899041531714
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,56.2484617574176,-6.80818024434982,20.17846,18.99809,18.50448,18.28683,18.18471,1237649961920954600,2330630187034634e3,STAR,G2,segue1,2070,53729,63,0.9813230311263691,0.1888468147061643
175.826432337525,0.114753366065396,21.50978,19.56351,18.62601,18.029,17.62926,1237671129125683500,318749828148389900,STAR,M0,sdss,283,51959,437,245.319066626058,0.474759038912605,22.00334,19.94521,19.01991,18.46905,17.98153,1237648705141080600,409923532034697200,STAR,M0,sdss,364,52000,349,0.9046123258672008,-0.7987244509982999
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,247.589710505998,0.501331608358121,19.87707,18.73813,18.63581,18.64803,18.6617,1237648705142063600,409999673214920700,STAR,A0,sdss,364,52000,626,0.9949739781133544,0.9690957330248804
177.333017246067,-0.0315196943774238,19.00007,17.85398,17.73044,17.67888,17.68869,1237671127515332600,318801230316988400,STAR,A0,sdss,283,51959,624,356.478272428606,-10.5511192291371,20.5154,19.34956,19.24414,19.22489,19.27517,1237652629097087200,729627987665774600,STAR,A0,sdss,648,52559,163,0.9961452466251838,1.126329903662143
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,62.1920718082698,-6.55181817440566,20.11073,18.90639,18.36434,18.1553,18.07128,1237652899164455200,3554479280605995e3,STAR,F9,segue2,3157,54802,48,0.9814315654424703,0.19232540116823052
183.592097928508,0.405497759141423,20.9404,18.98152,18.13074,17.75833,17.55587,1237648721769202e3,364940856471349250,STAR,K3,sdss,324,51666,543,60.2707146666782,-6.25572923634789,18.17525,16.22053,15.43452,15.12469,14.98618,1237649961922723800,8166182371596411e3,STAR,K0IV (191026),boss,7253,56598,110,0.646947956671606,-1.658499795187482
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,247.334227941384,0.019003301773021,18.49446,17.22095,16.73552,16.54631,16.46206,1237648704605061400,391898132889233400,STAR,G2,sdss,348,51671,309,0.9625623804525454,-0.22796607662785084
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,249.496770513258,0.200763360281263,16.87177,15.67984,15.49493,15.46378,15.5013,1237648704606044400,391977022848526340,STAR,A0,sdss,348,51671,596,0.9973046820695757,1.3382381639060226
178.363007266931,0.408934284068072,19.01457,17.69706,17.20854,16.98055,16.91547,1237648721766908e3,319892220461213700,STAR,F5,sdss,284,51943,497,131.623964791621,56.5136772200128,20.25178,19.18412,18.75837,18.5495,18.46203,1237651274036543500,3565839435079721e3,STAR,F5,segue2,3167,54822,416,0.9992739067065309,2.1143773937865906
183.71807730617,0.111628659026245,20.6823,19.1319,18.50692,18.22995,18.11651,1237648704577208600,364943055494604800,STAR,G2,sdss,324,51666,551,60.4465462864123,-5.47426942430576,20.97873,19.73465,19.18717,18.92275,18.8686,1237649962996597e3,2331900398043949e3,STAR,F9,segue1,2071,53741,588,0.9568118981233631,-0.3141927203177426
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,185.883165944574,-1.78147010893035,17.4726,16.19008,16.23787,16.30895,16.35382,1237650371558244400,376141861787559940,STAR,A0,sdss,334,51993,332,0.9964876909406388,1.181442783547422
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,354.062612480356,-9.36873860403381,19.64832,18.72964,18.43019,18.31496,18.24039,1237652901282447400,3541126811381506e3,STAR,F5,segue2,3145,54801,624,0.9910476548366279,0.6265760678403814
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,19.4049464387044,-9.08693137503349,17.20051,15.93565,15.3664,15.16498,15.02967,1.2376529012933919e+18,3207846689238968300,STAR,F9,segue1,2849,54454,574,0.9878161738020365,0.4433778530933602
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,196.368113664867,-3.46584789733959,16.74716,15.62161,15.58126,15.59739,15.65258,1237650369415348200,381694115579979800,STAR,A0,sdss,339,51692,51,0.996486364245982,1.1812190793492439
145.823195215599,-1.17253153226376,17.90064,16.65559,16.80802,16.93402,17.00518,1237650794609246200,299527885473998850,STAR,A0,sdss,266,51630,140,320.776436546869,-8.19084656602694,17.48832,17.16281,17.41285,17.56919,17.7808,1237652598491251e3,2595221899315276e3,STAR,WD,segue1,2305,54414,82,0.9762036361671426,0.04407737339652059
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,321.830062286233,-7.80837433761623,17.96852,16.68123,16.10815,15.86795,15.73434,1237652599028580400,2595208155419928600,STAR,G2,segue1,2305,54414,32,0.8954067546454917,-0.8560664075624225
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,319.13058042919,-7.00885962023351,20.61288,19.28455,19.21318,19.2338,19.22682,1.2376525995642719e+18,2612185718474172400,STAR,A0,segue1,2320,54653,356,0.9988588352942828,1.8469084027726468
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,136.271391938612,54.2751094354076,16.68476,15.54134,15.2001,15.0852,15.07867,1237651190822797300,506713539084314600,STAR,F5,sdss,450,51908,213,0.9976985037691581,1.4317559531239936
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,152.667673220217,64.1416821740736,19.56859,18.31309,17.8823,17.71504,17.6874,1237651539243237400,3708883975318642700,STAR,G2,segue2,3294,54918,617,0.9810825088808814,0.18120876081531728
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,181.91060662951,-0.158934206951069,20.23153,19.35009,19.20688,19.21266,19.18971,1237648721231544600,323231988372760600,STAR,A0,sdss,287,52023,359,0.998296872729058,1.6099721846316302
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,219.109684344317,1.19705754094301,16.96819,16.03582,15.7342,15.62695,15.57569,1237651735237230600,345752179493070850,STAR,F5,sdss,307,51663,367,0.9934027313562036,0.8077779011850192
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,311.503166913929,-5.68102199620376,17.78666,16.23252,15.63014,15.44587,15.358459999999999,1237652600097735e3,2157350995070314500,STAR,F9,segue1,1916,53269,461,0.8017815195038333,-1.2640390309034246
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,57.8135095004972,-5.81505184830091,18.86581,17.81839,17.43979,17.31326,17.29541,1237649962995482600,1839853818913777700,STAR,F5,sdss,1634,53299,485,0.993820715265293,0.846604930229369
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,189.705793934871,-1.83185244136067,18.73511,17.84587,17.65828,17.58836,17.6167,1237650371559948300,3261825290657097700,STAR,A0,segue1,2897,54585,339,0.996688666784018,1.216343866389783
183.216044895339,0.200613869852646,20.93703,19.14316,18.37123,18.02899,17.81776,1237648704577011700,364927937209722900,STAR,K3,sdss,324,51666,496,199.010145958939,0.328819365534165,20.47109,18.61101,17.85414,17.56625,17.4069,1237651204231659800,8394966279367139e3,STAR,K3V (32147),boss,7456,56727,933,0.697667506745359,-1.5488596041743288
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,221.03648562139,2.72440586910167,19.87951,19.44128,19.4019,19.40411,19.66651,1237651737385501e3,604710263685408800,STAR,T2,sdss,537,52027,371,0.9867630468421412,0.3940431926356904
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,10.8828255188324,15.9044269851143,17.97494,16.65371,16.12013,15.89109,15.80066,1237649921111425e3,3526434036576788500,STAR,F9,segue2,3132,54746,420,0.9916366623689417,0.6669942314872658
177.031636734314,0.706926022764052,18.52557,17.38637,16.98541,16.83503,16.78179,1237648722303189e3,318799306171639800,STAR,G0,sdss,283,51959,617,333.65356582375,-8.29793286079938,17.45023,16.47192,16.11029,15.96199,15.91459,1237652600107434e3,2599862663471196e3,STAR,A0,segue1,2309,54441,581,0.9554713937686533,-0.3326723410094767
146.028619869579,0.556983475894607,21.97586,19.37706,18.28957,17.81773,17.61061,1237650796756795600,299618870061197300,STAR,K5,sdss,266,51630,471,130.874083227624,-1.16063343305452,20.80793,18.40448,17.4005,17.02805,16.88788,1237650794602692900,8390206768710394e3,STAR,K5Ve (118100),boss,7452,56745,2,0.9427601536464898,-0.4850171646651156
212.247385016316,0.737341067550642,20.49596,18.841919999999998,18.1461,17.87138,17.72508,1237674603752587500,340169684500375550,STAR,K3,sdss,302,51688,538,184.280924062942,0.479733873913885,20.56536,18.93478,18.26476,18.0521,17.91263,1237648705114341600,364965595482974200,STAR,K1,sdss,324,51666,633,0.8976997964572997,-0.8422437537854895
146.028619869579,0.556983475894607,21.97586,19.37706,18.28957,17.81773,17.61061,1237650796756795600,299618870061197300,STAR,K5,sdss,266,51630,471,62.8645198131123,-6.1535348537033,20.44532,17.98497,16.90491,16.51942,16.29532,1237652899701653500,3554473783047856e3,STAR,K5,segue2,3157,54802,28,0.9912538179454068,0.6404137586061053
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,142.678141052766,-0.755739112155463,19.88442,18.66483,18.26891,18.11238,18.0447,1237650795144741e3,8391348611602948e3,STAR,G0Va (143761),boss,7453,56749,60,0.9914229575716109,0.6520111331940787
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,125.396764794887,46.2827163466479,17.75082,16.40628,16.51253,16.60725,16.67269,1237651190281273600,3573675654434103300,STAR,A0,segue2,3174,54821,252,0.9922713096327006,0.713847632384133
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,173.203856782931,66.2775369474947,19.21986,18.27454,18.01912,17.91678,17.93144,1237651271898497300,3234723152323963e3,STAR,A0,segue1,2873,54505,46,0.9813655461099168,0.19020705244662883
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,173.613529335344,66.2918232847862,19.26865,17.90498,17.39526,17.19433,17.11932,1237651271898562800,3234724526713497600,STAR,F9,segue1,2873,54505,51,0.9448692726343408,-0.46217603551928665
193.323603670296,-0.331879564462377,18.7499,16.7482,15.96372,15.68902,15.54343,1237648704044531700,329976387093948400,STAR,K3,sdss,293,51689,319,129.730266412541,53.4370885220078,21.22461,19.62276,18.92292,18.68781,18.51527,1237651272424620300,2624520299508427e3,STAR,K1,segue1,2331,53742,173,0.8047295225733061,-1.2542120565375545
171.740787537294,-2.67638739589256,20.20568,17.73376,16.4179,15.7236,15.29774,1237650761313222700,367098385057998850,STAR,M0,sdss,326,52375,200,183.072456064659,-0.17821897618308,22.54237,19.62319,18.32396,17.71437,17.37853,1237648721232068900,364839426523686900,STAR,M0,sdss,324,51666,174,0.9258077329774463,-0.6435907651163661
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,189.862196139831,-2.42582500785721,18.85436,17.44617,16.9143,16.72063,16.66033,1237650761858023400,3261826939924539400,STAR,F9,segue1,2897,54585,345,0.9783782897736948,0.10139571461996925
183.331859562594,1.03102032346295,21.20905,19.00696,18.0923,17.73591,17.47647,1237648705650819300,364934809157396500,STAR,K3,sdss,324,51666,521,130.85563928336,-0.255532523198909,21.13831,19.08247,18.19853,17.93513,17.7651,1237650795676435e3,8390231232844112e3,STAR,K3V (32147),boss,7452,56745,91,0.9403773146717864,-0.5098599022282461
198.701397641934,-0.412739006346433,19.09171,16.93303,16.00233,15.63252,15.43036,1237648704046891e3,332182012385323e3,STAR,K5,sdss,295,51985,151,189.249289916778,0.99147927501936,19.27143,17.07668,16.24381,15.97068,15.82243,1237648705653375200,3287782835657664500,STAR,K3,segue1,2920,54562,564,0.7408708107312657,-1.4428196869980097
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,247.896821405453,0.990909225819331,16.74659,15.61752,15.4346,15.40196,15.40794,1237648705679065300,391903630447372300,STAR,A0,sdss,348,51671,329,0.9980497795143375,1.5297907253676157
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,223.54239215756,1.23517693383468,18.47483,17.11867,16.51835,16.311,16.21042,1237651752955609e3,3731328307048849400,STAR,F9,segue2,3314,54970,349,0.728914999839059,-1.4735660314862042
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,198.750471973691,2.02600643516977,16.54983,15.6325,15.37776,15.30418,15.28758,1237651753481666600,592309426573043700,STAR,F5,sdss,526,52312,313,0.9960924625500015,1.1182722672418017
166.635168076666,-0.878224883123377,21.0641,18.59718,17.53441,17.13069,16.91208,1237648720151118e3,313071399356885e3,STAR,K5,sdss,278,51900,259,343.792361265692,-8.5783192270692,21.67845,19.85955,18.87471,18.4926,18.23548,1237652600648695800,2151684937210685400,STAR,K5,segue1,1911,53295,328,0.9665432808045848,-0.1602908989337589
184.19567261432,0.738958163831051,22.66119,19.90881,18.5155,17.83963,17.49384,1237648722306334700,364960922558556160,STAR,M0,sdss,324,51666,616,25.3538987436049,-10.1056651686262,23.35014,19.82861,18.53168,17.91262,17.55589,1237652616205566e3,2156104979272722400,STAR,M0,segue1,1915,53612,24,0.9913977544384976,0.6502686712645454
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,136.262977348195,54.5133392870926,18.25457,17.10539,16.71674,16.5963,16.55861,1237651250950766800,5.0671546322966323e+17,STAR,G0,sdss,450,51908,220,0.9748227541692935,0.010309584977074376
