ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,356.379402212783,-10.947716765468,19.95321,18.39636,17.78429,17.53881,17.4098,1237652899135946800,2602023476852189e3,STAR,F9,segue1,2311,54331,250,0.8783524915129709
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,356.49335392274,-11.0767786981685,18.00841,16.8985,16.50992,16.36894,16.32939,1237652899136012300,2602014955637074e3,STAR,F5,segue1,2311,54331,219,0.9869408558144472
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,356.540512196975,-11.0660572473729,17.84274,16.83023,16.50329,16.39082,16.35752,1237652899136012300,2602010282712656e3,STAR,F5,segue1,2311,54331,202,0.9921944606761941
183.793372372699,0.56188461582061,21.72307,19.43117,18.00846,17.30667,16.86577,1237648705114144800,364941681105070100,STAR,M0,sdss,324,51666,546,344.435795867756,-10.3156229759796,20.63127,17.83371,16.45759,15.84984,15.51441,1237652598501539800,215050241289122e4,STAR,K7,segue1,1910,53321,122,0.9426510314181742
193.323603670296,-0.331879564462377,18.7499,16.7482,15.96372,15.68902,15.54343,1237648704044531700,329976387093948400,STAR,K3,sdss,293,51689,319,344.502372827152,-10.2215027074801,20.27308,18.637,17.9407,17.68001,17.53543,123765259850154e4,2150504062158661600,STAR,K1,segue1,1910,53321,128,0.9081916202658169
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,344.545636628257,-10.4143859132226,17.95189,17.0574,16.80024,16.6986,16.69077,1237652598501605400,2150502138013313e3,STAR,A0,segue1,1910,53321,121,0.9838563821972074
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,344.628315239699,-10.2520139359252,17.5296,16.01362,15.42765,15.21476,15.1099,1237652598501605400,2150505436548196400,STAR,F9,segue1,1910,53321,133,0.970127793639112
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,344.667801103388,-10.350217878927,17.94671,17.06699,16.79671,16.69373,16.65844,1237652598501605400,2150505161670289400,STAR,A0,segue1,1910,53321,132,0.9805037988701747
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,344.527192762116,-10.3616176142202,20.38228,19.51725,19.23167,19.14646,19.1283,1237652598501605400,2151628037483948e3,STAR,A0,segue1,1911,53295,121,0.983683470992815
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,344.545631523231,-10.2435278250298,20.50153,19.19135,18.64659,18.42101,18.27931,1237652598501605600,2151629686751389700,STAR,F9,segue1,1911,53295,127,0.916734185838616
