ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
147.25535124738,-0.319321033029082,16.94885,16.49758,16.64236,16.81161,17.01174,1237650795683643400,2.9949654939260723e+17,STAR,WD,sdss,266,51630,26,155.647493608066,6.36913507291176,19.75261,19.38033,19.62021,19.86247,19.9774,1237658423551918e3,1122529124938704900,STAR,WD,sdss,997,52734,25,0.9995547262004157
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,159.222882618449,6.61073895921864,17.94287,17.0087,16.7481,16.65661,16.65784,1237658423553491e3,1125984888458078200,STAR,F5,sdss,1000,52643,309,0.9993256409803459
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,158.898482434985,7.0427890502469,16.69183,15.73202,15.45387,15.34301,15.32774,1237658424090230800,1125995883574356e3,STAR,F5,sdss,1000,52643,349,0.9757519066917216
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,159.089103015093,7.14861607859553,18.59663,17.13999,16.55716,16.32909,16.24193,1237658424090296600,1125994784062728200,STAR,F9,sdss,1000,52643,345,0.9771908395832909
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,159.154811275727,7.16334112007616,19.14907,18.64108,18.74986,18.88099,19.06117,1237658424090362e3,1125993959429007400,STAR,WD,sdss,1000,52643,342,0.9920313005341426
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,156.261920678742,7.23285296974451,20.21918,19.0205,18.86477,18.85872,18.86593,1237658424625987600,1123795212846524400,STAR,A0,sdss,998,52750,535,0.9982326246230802
177.7774159225,-0.932742262224673,22.38503,19.6858,18.24022,17.45091,17.01614,1237648720156033300,319815254647269400,STAR,M1,sdss,284,51943,217,159.101774177861,7.42499604749497,21.7214,19.33822,17.91083,17.14813,16.70959,1237658424627167500,1125988736748775400,STAR,M1,sdss,1000,52643,323,0.9987992536463426
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,136.407045135819,6.23227593380779,18.60582,17.64361,17.29256,17.15566,17.15854,1237658425154207700,1342231612829493200,STAR,F5,sdss,1192,52649,578,0.9951394693012772
183.79821944835,0.170505458206148,22.39767,19.41875,18.05591,17.4611,17.09486,1237648704577273900,364944979639953400,STAR,K7,sdss,324,51666,558,136.465811726878,6.17031965620856,20.69642,18.12653,16.85769,16.32959,16.01686,1237658425154208e3,1342227764538796e3,STAR,K7,sdss,1192,52649,564,0.9538068566850886
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,159.525568548995,7.8612110639739,19.8082,18.82264,18.72658,18.76308,18.84704,1237658425164235e3,1125989011626682400,STAR,A0,sdss,1000,52643,324,0.9998630611412718
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,132.335097999599,6.12982011344251,18.10064,16.82964,16.33149,16.15594,16.07057,1237658492795486500,1338756606648674300,STAR,F9,sdss,1189,52668,224,0.9935751768437018
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,134.376128124386,6.4646437482343,18.47497,17.48782,17.1918,17.07471,17.04518,1237658492796403700,1341034245086275600,STAR,F5,sdss,1191,52674,318,0.99751684173307
183.793372372699,0.56188461582061,21.72307,19.43117,18.00846,17.30667,16.86577,1237648705114144800,364941681105070100,STAR,M0,sdss,324,51666,546,134.546154880782,6.58565860467856,21.02467,18.38931,17.01348,16.38005,15.99397,1237658492796469500,1341034519964182500,STAR,K7,sdss,1191,52674,319,0.9280512182614624
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,134.919269835369,6.66160602172296,17.62922,16.61193,16.26525,16.14503,16.11722,1237658492796665900,1341012529731627e3,STAR,F5,sdss,1191,52674,239,0.9905021675991462
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,135.543142829902,6.63324454375331,19.09167,17.8714,17.80892,17.85166,17.90423,1237658492796928300,1340994387789768700,STAR,A0,sdss,1191,52674,173,0.9997088434072317
148.166767127572,0.726391972635646,21.85774,19.19735,17.9402,17.4306,17.23153,1237648722290540800,300749167645452300,STAR,K7,sdss,267,51608,487,133.340220895988,6.69769250069197,20.65511,18.17087,16.91597,16.49316,16.22972,1237658493332816400,1338820928078899200,STAR,K7,sdss,1189,52668,458,0.9770202180965397
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,133.580752098458,6.72113485978292,17.24586,16.03344,15.65307,15.50543,15.4657,1237658493332947e3,1338843193189361700,STAR,F2,sdss,1189,52668,539,0.9834867681997781
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,133.837359849088,6.8040043413566,18.2831,16.72619,16.14181,15.90473,15.72314,1237658493333078e3,1.3388519892823839e+18,STAR,F9,sdss,1189,52668,571,0.9638540408934175
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,133.907403196323,6.81173621960934,17.86347,16.68833,16.26508,16.10475,16.05538,1237658493333078300,1338850889770756e3,STAR,G0,sdss,1189,52668,567,0.9983987622440846
183.314982455879,0.216077122581669,21.9617,19.24674,17.82062,16.97966,16.49368,1237648721769070800,364929861355071500,STAR,M1,sdss,324,51666,503,134.895503266991,6.96344892494911,21.28501,18.93319,17.52712,16.71287,16.27372,1237658493333537e3,134105183727232e4,STAR,M0,sdss,1191,52674,382,0.9820523197770986
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,136.235798885195,7.16621132183028,17.23211,16.24724,15.94168,15.81977,15.77183,1237658493334126600,1341059808731621400,STAR,F5,sdss,1191,52674,411,0.9685158969930385
