ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,180.137550499793,2.30409182826377,19.42828,18.77951,18.68955,18.71255,18.6829,1237651736293867500,581017162328598500,STAR,A0,sdss,516,52017,192,0.9984771005126228
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,180.342751246294,2.34914937847114,18.67934,17.42065,17.33549,17.32702,17.35542,1237651736293998600,581011389892552700,STAR,A0,sdss,516,52017,171,0.9987120742838742
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,185.441495367807,2.42426836093631,19.04388,18.14787,17.81027,17.71885,17.63544,1237651736296226800,583225535878948900,STAR,F5,sdss,518,52282,34,0.9973974621974196
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,185.846384137602,2.9036810662727,18.65836,17.7543,17.41413,17.3072,17.26812,1237651736833294300,584479528907204600,STAR,F5,sdss,519,52283,500,0.9912082233871187
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,186.353286681097,2.91963764861039,19.0735,18.09084,17.72451,17.57292,17.49498,1237651736833491200,584492997924644900,STAR,F5,sdss,519,52283,549,0.9972397461919323
178.249313902869,0.984209914722446,18.59269,17.69916,17.41509,17.32229,17.29084,1237671126978986e3,3.1990266582167757e+17,STAR,F5,sdss,284,51943,535,180.575193518555,2.23859622037836,18.81109,17.98315,17.74805,17.6972,17.64896,1237651753473736700,58099544697395e4,STAR,A0,sdss,516,52017,113,0.99160206844192
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,180.950844159654,2.15739714736946,20.53556,19.2389,19.11339,19.13315,19.11908,1237651753473868e3,580981703078602800,STAR,A0p,sdss,516,52017,63,0.9986844000434574
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,162.220914517619,3.16566042356871,19.8208,18.74336,18.39474,18.29439,18.26305,1237651755076288800,651974150612609e3,STAR,F5,sdss,579,52338,284,0.989992831924015
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,186.65439678465,3.43542655059677,20.73594,18.76805,18.13992,17.96398,18.25469,1237651755086971100,584499045238597600,STAR,B9,sdss,519,52283,571,-0.6030440404796126
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,218.749680986036,3.35583429488751,17.61374,16.60511,16.30253,16.19313,16.18757,1237651821636878300,659844724437313500,STAR,F5,sdss,586,52023,245,0.9977693577304368
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,219.146348544572,3.42372452734325,20.51278,19.21826,19.14849,19.18582,19.20182,1237651821637009700,659847198338476e3,STAR,A0,sdss,586,52023,254,0.9988428138332226
169.082239988602,-0.938557858127001,19.79673,17.83767,16.80932,16.34618,15.86454,1237648720152232200,314164590202087400,STAR,M0,sdss,279,51984,140,218.184947175556,3.76763128736243,20.69769,18.54145,17.58903,17.19891,17.02074,1237651822173487400,659865340280334300,STAR,K5,sdss,586,52023,320,0.5465317058201067
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,186.540313554176,3.46108904839312,19.27562,17.8329,17.28523,17.09635,17.0495,1237651755086905600,584497670849062900,STAR,F9,sdss,519,52283,566,0.9802620234602611
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,183.048656808454,2.95816718108988,17.27298,16.36203,16.09987,15.98378,15.96971,1237651754548527e3,582265383021471700,STAR,F5,sdss,517,52024,637,0.9969032375800809
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,182.60105811429,3.03812254808592,18.96773,18.05315,17.79394,17.70837,17.73285,1237651754548330500,582265932777285600,STAR,A0,sdss,517,52024,639,0.9800483955741159
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,131.233281357714,2.16938588546647,19.04017,17.83886,17.30248,17.13536,17.04701,1237653665787543600,635045243045046300,STAR,F9,sdss,564,52224,137,0.993811050076935
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,131.854640892817,2.3271366024057,18.10896,16.757930000000002,16.2466,16.06241,15.96952,1237653665787805700,635022428178769900,STAR,F9,sdss,564,52224,54,0.9869160238316167
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,132.139382324497,2.20627664274291,18.43401,17.27704,16.85376,16.7021,16.63144,1237653665787936800,635021603545049100,STAR,G2,sdss,564,52224,51,0.9986488200212723
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,146.691150042173,2.78569203166907,18.59786,17.28208,17.38563,17.49736,17.56101,1237653665794293800,641763534673307600,STAR,A0,sdss,570,52266,2,0.9981344098946663
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,147.010289361844,2.86496718922567,19.65326,18.53487,18.61017,18.67099,18.75332,1237654599951450400,641764084429121500,STAR,A0,sdss,570,52266,4,0.9951697209409278
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,146.550385462986,3.13380526790862,18.24897,17.22779,16.9024,16.77495,16.75843,1237654600488124400,641779202714003500,STAR,F5,sdss,570,52266,59,0.9962519932910326
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,146.922196652838,3.25379291785068,19.13464,17.82831,17.85579,17.91068,17.98713,1237654600488321e3,641768757353539600,STAR,A0,sdss,570,52266,21,0.9977312539818403
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,161.850444404015,3.95989810465902,19.48885,18.33971,17.95707,17.8117,17.75689,1237654600494809300,651981022560282600,STAR,F2,sdss,579,52338,309,0.9960395775565148
218.062421674137,-1.17168567887716,21.19318,18.4135,17.17447,16.37318,15.7536,1237655693549044e3,344559483818633200,STAR,M2,sdss,306,51637,124,162.016014397746,3.92354622232363,21.05834,18.68663,17.52377,16.79085,16.25313,1237654600494874600,651968927932377100,STAR,M1,sdss,579,52338,265,0.9389841612432572
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,130.551496572435,2.5822564293612,19.95777,18.80211,18.52413,18.43971,18.37724,1237654601017983500,635073280591554600,STAR,F5,sdss,564,52224,239,0.9921955550544668
163.949548863734,3.76532616639241,20.5967,19.40116,18.834,18.22469,17.71247,1237654604253692e3,651901033089361900,STAR,M4,sdss,579,52338,18,130.603236870383,2.65196931006124,21.14753,19.87477,19.39917,18.8115,18.49002,1237654601018048800,635072455957833700,STAR,M3,sdss,564,52224,236,0.466456922989896
196.429604309061,-0.080157432438387,21.25908,19.96494,19.57045,19.15113,18.76471,1237648721237901600,331078377605720060,STAR,M3,sdss,294,51986,232,131.000418604348,2.65537330458021,18.20288,18.32929,17.94643,17.57243,17.30174,1237654601018179800,635061735719462900,STAR,CV,sdss,564,52224,197,0.04041261320487401
194.140141387946,-0.0790706287318496,19.88345,18.70391,18.8821,19.06963,19.19809,1237648721236918500,329942302233487360,STAR,A0,sdss,293,51689,195,131.057371625698,2.54148704300878,18.47112,17.79809,18.06318,18.30405,18.48909,1237654601018245e3,635062285475276800,STAR,A0p,sdss,564,52224,199,0.9944736560489067
198.701397641934,-0.412739006346433,19.09171,16.93303,16.00233,15.63252,15.43036,1237648704046891e3,332182012385323e3,STAR,K5,sdss,295,51985,151,132.06351671229,2.69389570049736,20.99053,18.84851,17.99106,17.69708,17.5512,1237654601018638600,635029300126443500,STAR,K3,sdss,564,52224,79,0.7536104586824692
178.893313482473,-0.600517509240428,18.29249,17.03704,16.80255,16.7162,16.69708,1237648720693362700,319786667344947200,STAR,F5,sdss,284,51943,113,144.441664117056,3.97402956711398,17.78294,16.72959,16.50018,16.42517,16.42063,1237654601560948700,640799812698007600,STAR,F5,sdss,569,52264,592,0.9804158673676198
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,144.501946455175,3.94883986000179,19.57978,18.50401,18.02959,17.82467,17.75147,1237654601561014500,640801461965449200,STAR,F5,sdss,569,52264,598,0.9758230767827457
169.689125964165,-0.751985424559135,21.16707,19.12651,18.16441,17.7687,17.54568,1237674649387335700,314131604853254140,STAR,K5,sdss,279,51984,20,144.778538936952,3.88814921784303,20.51189,18.44408,17.56853,17.23219,17.01411,123765460156108e4,640813006837540900,STAR,K3,sdss,569,52264,640,0.8970312790415489
178.363007266931,0.408934284068072,19.01457,17.69706,17.20854,16.98055,16.91547,1237648721766908e3,319892220461213700,STAR,F5,sdss,284,51943,497,131.242571596444,2.0480314110412,17.98329,16.86149,16.43956,16.23262,16.11032,1237654604239339500,635040844998535200,STAR,F5,sdss,564,52224,121,0.4126691557800349
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,131.656623970161,2.02049450561027,20.01951,18.69025,18.16234,17.98697,17.88506,1237654604239536400,635033698172954600,STAR,F9,sdss,564,52224,95,0.9935352989264477
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,132.073936879511,2.1016998142153702,17.54743,16.3587,16.00628,15.88553,15.83504,1237654604239732700,635020229155514400,STAR,F5,sdss,564,52224,46,0.9972282274189803
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,132.40053140856,2.09080801719638,17.76319,16.64541,16.26747,16.12236,16.08851,1237654604239863800,635009508917143600,STAR,G2,sdss,564,52224,7,0.9987422267166159
145.730402906295,1.16495212870021,18.32052,17.01957,16.47373,16.26664,16.14915,1237651752921596e3,299589458125154300,STAR,G2,sdss,266,51630,364,132.422465291137,2.09890251158904,19.4724,18.21894,17.77003,17.58521,17.50148,1237654604239864e3,635008409405515800,STAR,F9,sdss,564,52224,3,0.9836862749185588
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,146.905222899355,3.02953215858036,19.31898,18.18777,17.80109,17.66804,17.62956,1237654604246220800,641767108086097900,STAR,F2,sdss,570,52266,15,0.9954841870251131
178.154132380792,0.361635811045271,17.80278,17.27164,17.33793,17.2984,17.13216,1237648721766776800,319884523879819260,STAR,WD,sdss,284,51943,469,147.061664101549,3.04400029135231,20.15064,19.67724,19.76354,19.77134,19.88486,1237654604246286600,641764359307028500,STAR,WD,sdss,570,52266,5,0.9976479503261095
183.573227658901,-1.08233439028759,21.64766,19.30349,17.79343,16.46885,15.7269,1237648702966530300,364803692395784200,STAR,M3,sdss,324,51666,44,161.938366487952,3.70500020590124,20.92237,18.26619,16.76777,15.49875,14.80166,1237654604252774700,651973325978888200,STAR,M3,sdss,579,52338,281,0.9974571985203838
177.860444998808,0.270533671903941,17.94062,16.91187,16.85751,16.82972,16.91412,1237671126978658300,319864457792612350,STAR,A0,sdss,284,51943,396,162.273278786486,3.6168756573515,19.29911,18.0376,18.03987,18.0392,18.07371,1237654604252905700,651967553542842400,STAR,A0,sdss,579,52338,260,0.9964480589262473
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,165.754363103359,3.74061563256394,17.02145,16.0016,15.67298,15.54098,15.5143,1237654604254478300,653022810330916900,STAR,F5,sdss,580,52368,3,0.9878705314918385
193.568369210454,0.137563115237893,16.5374,15.31568,15.50973,15.65817,15.73511,1237648704581533700,329995353669527550,STAR,A0,sdss,293,51689,388,131.078395039171,2.50140806184585,19.67483,19.45345,19.70994,19.89136,20.17387,1237654604776145400,635054863771789300,STAR,WD,sdss,564,52224,172,0.9912095235420328
178.249313902869,0.984209914722446,18.59269,17.69916,17.41509,17.32229,17.29084,1237671126978986e3,3.1990266582167757e+17,STAR,F5,sdss,284,51943,535,132.173442321439,2.45576744383785,20.29414,19.17171,18.93519,18.88098,18.85129,1237654604776669400,635023527690397700,STAR,F5,sdss,564,52224,58,0.9979211282709758
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,132.498521640093,2.49858804755079,17.26859,16.3028,16.03613,15.94101,15.91725,1237654604776800300,635014456719468500,STAR,F5,sdss,564,52224,25,0.9729943657281046
177.860444998808,0.270533671903941,17.94062,16.91187,16.85751,16.82972,16.91412,1237671126978658300,319864457792612350,STAR,A0,sdss,284,51943,396,147.066232318551,3.46500449746095,19.66047,18.53299,18.55739,18.59948,18.61084,1237654604783157500,641769032231446500,STAR,A0,sdss,570,52266,22,0.9978911712789049
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,130.430353074465,2.76630950789211,19.72392,18.53062,18.1303,17.97912,17.90443,1237654605312754e3,635071081568299e3,STAR,G2,sdss,564,52224,231,0.9978565279761966
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,130.925722679548,2.74373911264315,16.39163,15.15059,15.03214,15.05294,15.10713,1237654605312950500,635062010597369900,STAR,A0,sdss,564,52224,198,0.9997837519725069
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,130.822337090947,2.76355906281676,20.75707,19.59119,19.32528,19.24267,19.25817,1237654605312950500,635058712062486500,STAR,F5,sdss,564,52224,186,0.9905614101059185
6.64122324393522,-1.18099436122346,20.82684,18.09159,16.56927,15.90136,15.38822,1237663782589694200,440286267100391400,STAR,M0,sdss,391,51782,216,131.068679860593,2.8229273651492,21.46884,18.90359,17.44218,16.77434,16.38545,1237654605313016300,635056513039231e3,STAR,M0,sdss,564,52224,178,0.9915320598259875
193.614515711804,1.0310998878806,19.7074,19.34164,19.61309,19.84981,20.20721,1237648705655275800,329977761483483140,STAR,WD,sdss,293,51689,324,131.866169419409,2.80412950860653,17.22692,16.74252,17.05299,17.29544,17.50511,1237654605313409e3,635026826225281e3,STAR,A0p,sdss,564,52224,70,0.9896648891917914
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,144.712222176225,3.75945484318153,18.16051,17.10373,16.75511,16.63371,16.60292,1237654605319045e3,640810258058471400,STAR,F5,sdss,569,52264,630,0.9966512875718115
215.800390601871,-0.405251366044333,19.97746,18.07773,17.41953,16.88151,16.57135,1237648704054428e3,342274973064259600,STAR,K3,sdss,304,51609,5,146.366728744893,3.77781878167617,18.82575,17.64099,17.06956,16.56746,16.22896,1237654605319766e3,641794595876792300,STAR,M3,sdss,570,52266,115,0.28735455486802974
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,146.751889877402,3.79053547181815,17.7454,16.57976,16.65248,16.75217,16.8493,1237654605319897e3,641782226370979800,STAR,A0,sdss,570,52266,70,0.9974531513003655
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,218.628445569444,3.64601503839586,17.76351,16.84658,16.52733,16.40081,16.37814,1237654879664930800,659854345164056600,STAR,F5,sdss,586,52023,280,0.9917098688794365
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,186.817090047033,2.07704249727598,20.15915,18.84121,18.7126,18.68334,18.68483,1237651735759945700,585550728194451500,STAR,A0,sdss,520,52288,301,0.9991481521776524
176.937066643764,0.810414496895265,19.90199,18.38182,17.78645,17.6166,17.47108,1237671140944576500,318797107148384260,STAR,F9,sdss,283,51959,609,188.325979017818,2.04644138373251,19.49224,18.2654,17.68937,17.52755,17.85333,1237651735760601600,585514169432827900,STAR,L9,sdss,520,52288,168,0.6708968490439174
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,188.950841706971,2.0492880857642,18.67061,17.57123,17.56047,17.5659,17.66477,1237651735760863200,586680202151618600,STAR,A0,sdss,521,52326,314,0.995441203405619
169.689125964165,-0.751985424559135,21.16707,19.12651,18.16441,17.7687,17.54568,1237674649387335700,314131604853254140,STAR,K5,sdss,279,51984,20,187.230439232013,2.43180759207899,20.11384,18.05817,17.15057,16.82582,16.63433,1237651736297013200,585540007956080600,STAR,K3,sdss,520,52288,262,0.9112728802933177
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,187.445334738274,2.30794755782964,17.78431,16.8183,16.50406,16.3808,16.35695,1237651736297078800,585529837473523700,STAR,F5,sdss,520,52288,225,0.9986430175185304
183.648525397338,0.823136683184187,22.4551,19.92444,18.40142,17.14788,16.45302,1237648722306072800,3.6495075207599923e+17,STAR,M3,sdss,324,51666,579,188.07686773975001,2.29622479522089,21.52511,18.89906,17.46055,16.26286,15.60578,1237651736297341200,585522415770036200,STAR,M3,sdss,520,52288,198,0.9976672453573827
147.017918009305,-0.127268230818211,18.67938,18.26975,18.34097,18.46216,18.59776,1237648721216274400,299497923782141950,STAR,WD,sdss,266,51630,31,189.537968751477,2.42682115545099,19.34566,18.83719,18.95776,19.13511,19.30859,1237651736297996300,585476786037483500,STAR,WD,sdss,520,52288,32,0.9998259729281797
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,189.880020079497,2.48146569542567,20.23496,19.3369,19.02643,18.95843,18.99587,1237651736298127400,586655463139993600,STAR,F5,sdss,521,52326,224,0.9955673860038702
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,189.968388342138,2.37661486023634,19.30988,18.05188,17.56457,17.36151,17.20525,1237651736298193200,586648316314413e3,STAR,F2,sdss,521,52326,198,0.9377652379698358
177.860444998808,0.270533671903941,17.94062,16.91187,16.85751,16.82972,16.91412,1237671126978658300,319864457792612350,STAR,A0,sdss,284,51943,396,190.046545295831,2.44763729310499,18.96854,17.46038,17.44714,17.43545,17.78477,1237651736298258400,586641994122553300,STAR,G2,sdss,521,52326,175,0.5224984984759711
183.648525397338,0.823136683184187,22.4551,19.92444,18.40142,17.14788,16.45302,1237648722306072800,3.6495075207599923e+17,STAR,M3,sdss,324,51666,579,200.047157155115,2.35402766068631,20.6819,17.92168,16.43375,15.21503,14.70026,1237651736302584e3,592360278985828400,STAR,M3,sdss,526,52312,498,0.9961657997521399
2.91431282470103,-0.472835759610415,21.18374,19.48232,18.31663,17.22436,16.55567,1237657190369591600,436868160512092160,STAR,M3,sdss,388,51793,69,206.603723100663,2.29283008830468,19.37731,18.22861,17.12247,16.10493,15.45975,1237651736305467600,596803675553294300,STAR,M3,sdss,530,52026,279,0.9726482329975926
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,183.252806539783,2.87206663047049,19.82797,18.32728,17.66316,17.41434,17.25771,1237651736832114700,583334937285912600,STAR,F9,sdss,518,52282,432,0.9330793365357586
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,190.10936552775,2.70823618300805,18.04945,16.76399,16.30801,16.14338,16.04556,1237651736835129300,586735177733007400,STAR,F9,sdss,521,52326,514,0.9790286094876859
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,200.469101807459,2.63984322263913,18.7139,17.52857,17.08404,16.92266,16.8308,1237651736839651600,592373473125361700,STAR,F9,sdss,526,52312,546,0.9597810926175843
184.194308285985,0.177596946971423,21.75188,19.38641,18.11303,17.52569,17.17584,1237648704577405200,364962571825997800,STAR,K7,sdss,324,51666,622,203.012782992822,2.62071230140613,20.56394,17.7771,16.56493,16.0249,15.78018,1237651736840765400,593523837669238800,STAR,M4,sdss,527,52342,635,0.7561428952043199
147.25535124738,-0.319321033029082,16.94885,16.49758,16.64236,16.81161,17.01174,1237650795683643400,2.9949654939260723e+17,STAR,WD,sdss,266,51630,26,207.484264108486,2.71926602345001,18.26365,18.31725,18.53415,18.75766,19.04025,1237651736842731500,596855352599799800,STAR,OB,sdss,530,52026,467,0.9777599745385441
183.79821944835,0.170505458206148,22.39767,19.41875,18.05591,17.4611,17.09486,1237648704577273900,364944979639953400,STAR,K7,sdss,324,51666,558,208.315396155364,2.71090731670617,20.34007,17.21177,15.90988,15.37529,15.06032,1237651736843059500,596900432576538600,STAR,K5,sdss,530,52026,631,0.9197996620963618
