ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,323.05002074033,-7.6968559175155,18.53451,17.50071,17.12747,17.00925,16.96578,1237652934572507100,721756852374759400,STAR,F5,sdss,641,52176,200,0.9950102790724417,0.874667529882262
264.584213869561,58.3914602468599,19.5998,18.712,18.33263,18.43007,18.32945,1237655746705359e3,4.1208682144755917e+17,STAR,F5,sdss,366,52017,27,323.03868515976,-7.84215596017505,20.82747,19.81049,19.49746,19.66868,19.40184,1237652934572507100,721756028126914600,STAR,F5,sdss,641,52199,197,0.9751457197165339,-0.10109773952655099
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,325.228173703864,-8.01008035039506,17.65705,16.75965,16.47493,16.38012,16.34098,1237652934573425e3,1326395624685332500,STAR,F5,sdss,1178,52825,311,0.9868887711876767,0.2887408882851607
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,325.297457820495,-8.07379400385664,17.851,16.2174,15.60807,15.40602,16.03314,1237652934573490200,132639315078417e4,STAR,K1,sdss,1178,52825,302,0.9288655427626672,-0.7504890133386595
171.350780655595,-0.198241833616549,18.73286,17.51029,17.10567,17.12384,16.89732,1237648721226956800,315270967536412700,STAR,G2,sdss,280,51612,69,325.30823504627,-7.98951062909808,18.22724,17.13033,16.73826,16.84539,16.57635,1237652934573490200,1326395074929518600,STAR,G2,sdss,1178,52825,309,0.9958469134125585,0.9857613598128252
198.222989164574,-1.14494115031041,20.79418,19.37243,18.84953,18.8666,18.56579,1237648702972952800,332176789705091100,STAR,G2,sdss,295,51985,132,325.367431600792,-8.05889535161658,19.50576,18.45724,17.99985,18.07365,17.74225,1237652934573490400,1326382430545799200,STAR,G2,sdss,1178,52825,263,0.9648086573431044,-0.31430026164087566
169.689125964165,-0.751985424559135,21.16707,19.12651,18.16441,17.7687,17.54568,1237674649387335700,314131604853254140,STAR,K5,sdss,279,51984,20,325.448887453183,-8.09054206106548,22.02075,19.98206,19.11802,18.7487,18.96803,1237652934573556e3,1326385179324868600,STAR,K3,sdss,1178,52825,273,0.45718825193943613,-2.147176807732921
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,326.314100905255,-8.2490383719908,19.60691,18.41276,17.88979,17.69906,17.6053,1237652934573949200,1326356592022546400,STAR,F9,sdss,1178,52825,169,0.9789974507005796,0.0017745580739073985
212.421806303992,0.995938571170532,17.78577,16.5032,15.97878,15.83685,15.76436,1237674604289458200,340178480593397760,STAR,F9,sdss,302,51688,570,326.576350290531,-8.12955217459352,19.85104,18.55633,18.03199,17.97409,17.65746,1237652934574014700,1326353018609756200,STAR,F9,sdss,1178,52825,156,0.975060852373271,-0.1031824001318921
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,8.34130199425941,-9.65374630607633,17.22136,16.26496,15.96157,15.85615,15.84374,1237652947992379400,737562056911251500,STAR,F5,sdss,655,52162,355,0.9948457858190214,0.8550290194578289
