ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
262.666150446309,56.0016877107543,21.05353,18.53022,17.04886,16.13181,15.58418,1237659896174346800,403141466383214600,STAR,M1,sdss,358,51818,252,183.401058259753,-0.731221175835677,21.82527,19.62788,18.17658,17.30952,16.80133,1237648703503335700,364817711169038340,STAR,M2,sdss,324,51666,95,0.9842866841702279
162.907707752882,-0.498970699980015,20.40022,17.78141,16.42986,15.84891,15.52807,1237648720686350600,310812727746521100,STAR,K7,sdss,276,51909,234,183.445635042104,-0.80226485725243,22.32374,19.22502,17.934,17.43147,17.13048,1237648703503335700,364818810680666100,STAR,K7,sdss,324,51666,99,0.9787690770639214
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,183.542683822341,-0.743521594956661,19.12605,18.03544,17.57149,17.37517,17.27461,1237648703503401e3,364815787023689700,STAR,G2,sdss,324,51666,88,0.986609889716089
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,183.513876083354,-0.700201926554674,19.67588,18.68424,18.31402,18.1735,18.08059,1237648703503401200,364815237267875840,STAR,F2,sdss,324,51666,86,0.9838986751891334
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,183.534663673326,-0.813602171731672,20.71674,19.03219,18.43424,18.202,18.10768,1237648703503401200,364818260924852200,STAR,K1,sdss,324,51666,97,0.9165871241702346
175.318472878749,-2.81972624906008,20.94956,18.1204,16.7119,15.73851,15.28721,1237671140406002e3,369345235509078e3,STAR,M2,sdss,328,52282,182,183.561591216282,-0.746588749116853,21.90567,19.71572,18.33036,17.3789,16.83199,1237648703503401200,364807540686481400,STAR,M2,sdss,324,51666,58,0.9893157659898174
194.83035001029,-2.90059561885249,21.67537,18.92003,17.36635,16.42587,15.79877,1237650369951563800,380604774468315140,STAR,M2,sdss,338,51694,184,183.626961466999,-0.700918412907519,21.95504,19.44798,17.94643,17.02771,16.46244,1237648703503466500,364807815564388350,STAR,M1,sdss,324,51666,59,0.9824795135882356
196.101849607203,-0.444708421162051,20.73649,18.85913,18.01939,17.65881,17.47367,1237648720700899600,331091571745253400,STAR,K3,sdss,294,51986,280,183.627095120818,-0.819083809919123,21.01782,19.06444,18.26882,17.92125,17.70098,1237648703503466500,364803142639970300,STAR,K3,sdss,324,51666,42,0.880621445393749
249.585833724251,-0.407815842000941,19.68027,18.32572,17.69163,17.38965,17.1619,1237648704069174e3,391832437069473800,STAR,F9,sdss,348,51671,70,183.677530523781,-0.750702318135986,19.7948,18.57518,18.03565,17.78146,17.64619,1237648703503466800,364803967273691140,STAR,F9,sdss,324,51666,45,0.9304792028183791
191.689298032342,-3.21466527586123,21.76921,19.06766,17.59723,16.32639,15.64764,1237671265495286e3,379505817679849500,STAR,M3,sdss,337,51997,282,183.696830070954,-0.756020395665206,22.77012,19.42747,17.961,16.74691,16.05347,1237648703503466800,3.6480644117485363e+17,STAR,M3,sdss,324,51666,54,0.9995187680358572
169.689125964165,-0.751985424559135,21.16707,19.12651,18.16441,17.7687,17.54568,1237674649387335700,314131604853254140,STAR,K5,sdss,279,51984,20,183.715559260353,-0.819389789226973,21.25407,19.11992,18.22125,17.86064,17.6238,1237648703503466800,364806716052760600,STAR,K5,sdss,324,51666,55,0.9184527361898531
