ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,196.018323595223,0.271395032950176,19.54064,18.37588,18.40803,18.46017,18.51913,1237648674511192e3,331120708803389440,STAR,A0,sdss,294,51986,386,0.9956995243142336,0.3814857265108046
177.01668556924,-0.781730024201995,18.97877,18.00051,17.74837,17.64651,17.62972,1237671139870245e3,319841368048429060,STAR,F5,sdss,284,51943,312,197.08506490528,0.350606143306854,20.15803,18.96646,18.78489,18.6964,18.61582,1237648674511651e3,331147921716176900,STAR,A0,sdss,294,51986,485,0.9916510604843553,0.04132696500728355
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,197.299031565448,0.275832105438241,19.15806,17.86659,17.38871,17.21495,17.14319,1237648674511716400,3.3223423918764237e+17,STAR,F9,sdss,295,51985,341,0.9812519171689229,-0.37487094947765054
194.613511205148,0.920897035317479,20.19071,19.3278,19.14246,19.03744,18.95848,1237648705655734300,3.3000085122766643e+17,STAR,A0,sdss,293,51689,408,197.902624332864,0.402874386809511,19.16981,18.13101,17.98464,17.88616,17.90711,1237648674511978500,331188878524311550,STAR,A0,sdss,294,51986,634,0.9990534455775142,1.1560915246741195
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,197.97295551598,0.378992368219618,19.88715,18.65499,18.54798,18.49367,18.54131,1237648674512044e3,332247708205082600,STAR,F5,sdss,295,51985,390,0.9905978475065081,-0.019673606658122768
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,198.206725743935,0.221016308143195,18.06596,17.16684,16.91481,16.8295,16.82345,1237648674512109600,332259527955081200,STAR,A0,sdss,295,51985,433,0.9813809690941975,-0.3713068004809044
183.793372372699,0.56188461582061,21.72307,19.43117,18.00846,17.30667,16.86577,1237648705114144800,364941681105070100,STAR,M0,sdss,324,51666,546,198.179732143161,0.224111847887927,21.90177,19.38369,18.02465,17.3981,17.00164,1237648674512109800,332260352588802050,STAR,M0,sdss,295,51985,436,0.9784834122704203,-0.44599179894676205
210.337210040338,-0.474453574422901,20.16176,18.4378,17.71461,17.35842,17.19664,1237648720707125500,338925591354959900,STAR,K3,sdss,301,51942,108,244.538392850078,0.354089668459309,19.06195,17.96062,17.31204,17.02772,17.0809,1237648674532426e3,3.8970103414812877e+17,STAR,G0,sdss,346,51693,508,0.43620504731339405,-2.2791784867469187
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,245.322511718356,0.36926138783428,17.52858,16.14792,15.59507,15.40023,15.31736,1237648674532753700,389724673648125950,STAR,F9,sdss,346,51693,594,0.9962960306910551,0.4579680629294045
172.990763706581,-3.49019564478541,19.36768,16.87632,15.68107,15.10053,14.9529,1237650369405124900,368247098472163300,STAR,K7,sdss,327,52294,283,244.442641041788,0.744689423112571,22.00288,18.75555,17.61679,17.08508,17.22282,1.2376486750692319e+18,389697460735338500,STAR,K7,sdss,346,51693,495,0.9165400530334523,-1.1551769805312255
178.68478273149,0.444158880283378,21.27404,18.79899,17.51697,16.99073,16.69448,1237674651001880800,319896343629817860,STAR,K7,sdss,284,51943,512,244.530509219038,0.808976977652518,20.82635,18.24264,16.98175,16.46608,16.20768,1237648675069297200,3.8970790609580237e+17,STAR,K7,sdss,346,51693,533,0.9914752530188964,0.030629473422772394
